fig_num,name,num_parts,img_url,cluster
fig-008877,"Woman, Plain White, Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-008877.jpg,0
fig-008878,"Man, White Jacket with Zipper, Green Legs, Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008878.jpg,8
fig-008879,"Man, Floating Classic Spaceman on Shirt, Dark Bluish Gray Legs, Light Bluish Gray Helmet",4,https://cdn.rebrickable.com/media/sets/fig-008879.jpg,6
fig-008880,"Man, Green Overalls over Red Shirt, Red Cap, Brown Eyebrows, Reddish Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-008880.jpg,0
fig-008881,"Man, Blue Torso, White Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008881.jpg,8
fig-008882,"Postal Worker, Woman, Red Jacket with Zipper and Letter Logo, Red Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008882.jpg,0
fig-008883,"Woman, White Vest with Stars, Orange Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008883.jpg,3
fig-008884,"Man, Medium Blue Shirt with Palm Trees and Sunset, Red Legs, Lime Cap",4,https://cdn.rebrickable.com/media/sets/fig-008884.jpg,6
fig-008885,"Man, Blue Jacket with Highway Logo, Black Legs, Red Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-008885.jpg,6
fig-008886,"Man, Blue Jacket with Highway Logo, Light Gray Legs, Black Hat",4,https://cdn.rebrickable.com/media/sets/fig-008886.jpg,6
fig-008887,"Woman, Red and White Striped Shirt, Blue Legs, Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-008887.jpg,0
fig-008888,"Woman, Red and White Striped Shirt, Red Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008888.jpg,0
fig-008889,"Woman, Red Jacket with Zipper and Pockets, Black Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008889.jpg,3
fig-008890,"Man, Red Jacket with Zipper and Pockets, White Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-008890.jpg,0
fig-008891,"Man, White Jacket with Zipper, Blue Legs, Blue Helmet",4,https://cdn.rebrickable.com/media/sets/fig-008891.jpg,6
fig-008892,"Man, White Jacket with Zipper, White Legs, Blue Helmet",4,https://cdn.rebrickable.com/media/sets/fig-008892.jpg,6
fig-008893,"Woman, Blue Overalls, Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-008893.jpg,0
fig-008894,"Postal Worker, Red Shirt with Horn Logo, Red Legs, Black Hat",4,https://cdn.rebrickable.com/media/sets/fig-008894.jpg,0
fig-008895,"Woman, Black Vest over Blue Top, Red Legs, Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-008895.jpg,0
fig-008896,"Woman, Black Vest over Blue Top, White Legs, Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008896.jpg,8
fig-008897,"Man, Black Jacket over Red Shirt, Light Gray Legs, Red Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-008897.jpg,0
fig-008898,"Man, Blue Jacket with Tie and Three Buttons, Light Gray Legs, Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008898.jpg,6
fig-008899,"Man, Blue Jacket with Tie and Three Buttons, White Legs, White Hat",4,https://cdn.rebrickable.com/media/sets/fig-008899.jpg,6
fig-008900,"Woman, White Top with Large Red Stripe and 2 Blue Stripes, Blue Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008900.jpg,0
fig-008901,"Woman, White Top with Large Red Stripe and 2 Blue Stripes, Red Legs, Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008901.jpg,0
fig-008903,"Andrea - Tan Jacket, Tan Skirt, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008903.jpg,8
fig-008904,"Stephanie - Olive Green Jacket, Olive Green Skirt, Bright Light Yellow Hair",4,https://cdn.rebrickable.com/media/sets/fig-008904.jpg,2
fig-008905,"Olivia - Dark Pink Top, Sand Green Skirt, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008905.jpg,8
fig-008907,"Mia - Dark Purple Top, Olive Green Skirt, Tan Helmet",4,https://cdn.rebrickable.com/media/sets/fig-008907.jpg,5
fig-008908,"Emma - Tan Overall, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008908.jpg,3
fig-008909,"Harry Potter, Long Gryffindor Robe with Scarf",4,https://cdn.rebrickable.com/media/sets/fig-008909.jpg,4
fig-008910,Claire Dearing in White Outfit with Open Shirt,4,https://cdn.rebrickable.com/media/sets/fig-008910.jpg,4
fig-008911,Gray Mitchell with Short Legs,4,https://cdn.rebrickable.com/media/sets/fig-008911.jpg,4
fig-008912,Zach Mitchell (20597 Hair),4,https://cdn.rebrickable.com/media/sets/fig-008912.jpg,8
fig-008913,"Park Worker, Reddish Brown Jacket, Tan Legs, Cap",4,https://cdn.rebrickable.com/media/sets/fig-008913.jpg,8
fig-008914,"ACU Trooper, Dark Blue Shirt with Straps, Dark Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-008914.jpg,6
fig-008915,Stone-Eye,45,https://cdn.rebrickable.com/media/sets/fig-008915.jpg,4
fig-008917,"Dr. Henry Wu, Scared",4,https://cdn.rebrickable.com/media/sets/fig-008917.jpg,4
fig-008918,"Owen Grady with Strap with Canisters, Dark Blue Legs",4,https://cdn.rebrickable.com/media/sets/fig-008918.jpg,6
fig-008919,"Hulk (Big Fig), Black Hair, Magenta Pants",7,https://cdn.rebrickable.com/media/sets/fig-008919.jpg,1
fig-008920,"Black Widow, Black Jumpsuit, Silver Highlights",4,https://cdn.rebrickable.com/media/sets/fig-008920.jpg,3
fig-008921,Spider-Ham,3,https://cdn.rebrickable.com/media/sets/fig-008921.jpg,4
fig-008922,Iron Spider with Neck Bracket and One-Piece Mechanical Arms,8,https://cdn.rebrickable.com/media/sets/fig-008922.jpg,4
fig-008923,"Beast, Blue Jacket, Medium Blue Legs, Dark Purple Cape",5,https://cdn.rebrickable.com/media/sets/fig-008923.jpg,6
fig-008924,"Belle, Bright Light Orange and Bright Light Yellow Full Dress with Roses, Closed Mouth",4,https://cdn.rebrickable.com/media/sets/fig-008924.jpg,2
fig-008926,"Dobby, Tan Vest, Open Mouth",3,https://cdn.rebrickable.com/media/sets/fig-008926.jpg,4
fig-008927,"Harry Potter, Open Dark Red Shirt, Short Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-008927.jpg,3
fig-008928,Dudley Dursley,4,https://cdn.rebrickable.com/media/sets/fig-008928.jpg,4
fig-008929,Vernon Dursley,4,https://cdn.rebrickable.com/media/sets/fig-008929.jpg,4
fig-008930,Petunia Dursley,4,https://cdn.rebrickable.com/media/sets/fig-008930.jpg,4
fig-008931,"Harry Potter, Open Gryffindor Sweater with Tie",4,https://cdn.rebrickable.com/media/sets/fig-008931.jpg,4
fig-008933,"Luna Lovegood, Ravenclaw Sweater",4,https://cdn.rebrickable.com/media/sets/fig-008933.jpg,4
fig-008935,"Hermione Granger, Gryffindor Sweater with Buttons",4,https://cdn.rebrickable.com/media/sets/fig-008935.jpg,4
fig-008936,"Harry Potter, Open Light Bluish Gray Jacket over Dark Red Shirt, Dark Blue Legs",4,https://cdn.rebrickable.com/media/sets/fig-008936.jpg,6
fig-008937,"Ron Weasley, Dark Red Sweater over Red Shirt, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-008937.jpg,0
fig-008938,"Fenrir Greyback, Black Undershirt",4,https://cdn.rebrickable.com/media/sets/fig-008938.jpg,3
fig-008939,Molly Weasley with Skirt,4,https://cdn.rebrickable.com/media/sets/fig-008939.jpg,4
fig-008940,"Ginny Weasley, Sand Green Top",4,https://cdn.rebrickable.com/media/sets/fig-008940.jpg,4
fig-008941,"Bellatrix Lestrange, Black Dress, Plain Skirt",4,https://cdn.rebrickable.com/media/sets/fig-008941.jpg,4
fig-008942,"Nymphadora Tonks, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008942.jpg,8
fig-008943,"Arthur Weasley, Patchwork Cardigan",4,https://cdn.rebrickable.com/media/sets/fig-008943.jpg,4
fig-008944,"Hermione Granger, Light Bluish Gray Sweater with Stripes, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-008944.jpg,3
fig-008945,Centaur,5,https://cdn.rebrickable.com/media/sets/fig-008945.jpg,4
fig-008946,"Harry Potter, Gryffindor Sweater, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-008946.jpg,3
fig-008948,"Draco Malfoy, Slytherin Sweater, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-008948.jpg,3
fig-008949,"Cho Chang, Ravenclaw Sweater",4,https://cdn.rebrickable.com/media/sets/fig-008949.jpg,4
fig-008950,Hannah Abbott,4,https://cdn.rebrickable.com/media/sets/fig-008950.jpg,4
fig-008951,"Harry Potter, Long Robes with Pleats over Dark Red Shirt and Tie",4,https://cdn.rebrickable.com/media/sets/fig-008951.jpg,4
fig-008952,"Hermione Granger, Bright Pink Dress",4,https://cdn.rebrickable.com/media/sets/fig-008952.jpg,2
fig-008953,"Draco Malfoy, Open Long Robes over Slytherin Sweater",4,https://cdn.rebrickable.com/media/sets/fig-008953.jpg,4
fig-008954,"Ron Weasley, Dark Turquoise Shirt",4,https://cdn.rebrickable.com/media/sets/fig-008954.jpg,4
fig-008955,"Horace Slughorn, Reddish Brown Vest with Swirls",4,https://cdn.rebrickable.com/media/sets/fig-008955.jpg,4
fig-008957,"Luna Lovegood, Lavender Dress",4,https://cdn.rebrickable.com/media/sets/fig-008957.jpg,4
fig-008959,"Neville Longbottom, White Robes",4,https://cdn.rebrickable.com/media/sets/fig-008959.jpg,4
fig-008960,Lavender Brown,5,https://cdn.rebrickable.com/media/sets/fig-008960.jpg,4
fig-008961,"Andrea - Dark Turquoise Top, Magenta Skirt, Dark Brown Hair, Glasses",5,https://cdn.rebrickable.com/media/sets/fig-008961.jpg,2
fig-008962,"Emma - Dark Blue Top, Light Aqua Skirt, Glasses",5,https://cdn.rebrickable.com/media/sets/fig-008962.jpg,2
fig-008963,"Ethan - White Shirt, Dark Turquoise Trousers, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008963.jpg,8
fig-008965,"Mia - Dark Purple Top, Olive Green Skirt",4,https://cdn.rebrickable.com/media/sets/fig-008965.jpg,5
fig-008966,"Olivia - Lavender Top, Dark Azure Skirt",5,https://cdn.rebrickable.com/media/sets/fig-008966.jpg,2
fig-008967,"Stephanie - Sand Green Top, Bright Pink Skirt",5,https://cdn.rebrickable.com/media/sets/fig-008967.jpg,2
fig-008968,"Emma - Blue Top, Light Aqua Trousers",5,https://cdn.rebrickable.com/media/sets/fig-008968.jpg,2
fig-008969,"Mason - Bare Chest, Dark Turquoise Trousers",4,https://cdn.rebrickable.com/media/sets/fig-008969.jpg,4
fig-008970,"Stephanie - Medium Azure Top, Medium Azure Skirt",5,https://cdn.rebrickable.com/media/sets/fig-008970.jpg,2
fig-008971,"Olivia - Bright Light Yellow Jacket, Dark Azure Skirt, Glasses",5,https://cdn.rebrickable.com/media/sets/fig-008971.jpg,2
fig-008972,"Ashley - White Shirt, Dark Blue Trousers, Dark Blue Hat",4,https://cdn.rebrickable.com/media/sets/fig-008972.jpg,6
fig-008973,"Andrea - Dark Purple/Azure Top, White Skirt",5,https://cdn.rebrickable.com/media/sets/fig-008973.jpg,2
fig-008974,"Mia - Lime Top, Dark Purple Skirt",4,https://cdn.rebrickable.com/media/sets/fig-008974.jpg,5
fig-008975,"Andrea - Black/Gold Top, Magenta Skirt",4,https://cdn.rebrickable.com/media/sets/fig-008975.jpg,2
fig-008976,"Emma - Coral Top, Light Aqua Skirt",4,https://cdn.rebrickable.com/media/sets/fig-008976.jpg,2
fig-008977,"Stephanie - Magenta Top, White Apron",5,https://cdn.rebrickable.com/media/sets/fig-008977.jpg,4
fig-008979,"Olivia - Medium Blue Jacket, Bright Light Yellow Skirt",4,https://cdn.rebrickable.com/media/sets/fig-008979.jpg,2
fig-008980,"Alicia - Medium Azure Top, Medium Azure Trousers",4,https://cdn.rebrickable.com/media/sets/fig-008980.jpg,4
fig-008981,"Stephanie - Medium Azure Jacket, Dark Blue Skirt",4,https://cdn.rebrickable.com/media/sets/fig-008981.jpg,2
fig-008982,"James - Dark Orange Jacket, Dark Blue Trousers",4,https://cdn.rebrickable.com/media/sets/fig-008982.jpg,6
fig-008983,"Man, White Top with Large Red Stripe and 2 Blue Stripes, Red Legs, Brown Hair (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-008983.jpg,0
fig-008984,"Man, Black Jacket with Zipper, White Helmet",4,https://cdn.rebrickable.com/media/sets/fig-008984.jpg,3
fig-008985,"Pilot, Black Suit with Tie and Airplane Badge, White Hat",4,https://cdn.rebrickable.com/media/sets/fig-008985.jpg,3
fig-008986,"Man, Red and White Striped Shirt, Blue Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008986.jpg,0
fig-008987,"Woman, White Shirt with Gold Necklace, White Legs, Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-008987.jpg,0
fig-008988,"Woman, Red and White Striped Shirt, White Legs, Black Hair (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-008988.jpg,0
fig-008989,"Man, White Top with Large Red Stripe and 2 Blue Stripes, Red Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008989.jpg,0
fig-008990,"Man, Blue Overalls, Black Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-008990.jpg,6
fig-008991,"Man, Red Riding Jacket, Light Gray Legs, Black Hard Hat (3626a head)",4,https://cdn.rebrickable.com/media/sets/fig-008991.jpg,3
fig-008992,"Woman, White Top with Large Red Stripe and 2 Blue Stripes, Red Legs, Black Pigtails Hair",4,https://cdn.rebrickable.com/media/sets/fig-008992.jpg,0
fig-008993,"Man, Red Jacket with Zipper and Pockets, Black Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008993.jpg,3
fig-008994,"Man, Red and White Striped Shirt, Black Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008994.jpg,3
fig-008995,"Woman, Blue and White Stripe Shirt, Blue Legs, Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-008995.jpg,6
fig-008996,"Woman, Black Vest over Red Top, Red Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-008996.jpg,0
fig-008997,"Man, Black Jacket over Red Shirt, Blue Legs, Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-008997.jpg,8
fig-008998,"Red and White Striped Shirt, Red Legs, Black Hair (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-008998.jpg,0
fig-008999,"Woman, Red and White Striped Shirt, Red Legs, Brown Hair (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-008999.jpg,0
fig-009000,"Man, Black Jacket over Red Shirt, Light Gray Legs, White Cap",4,https://cdn.rebrickable.com/media/sets/fig-009000.jpg,0
fig-009001,Kaya,4,https://cdn.rebrickable.com/media/sets/fig-009001.jpg,4
fig-009002,"Man, Black Torso, Blue Legs, Red Hat",4,https://cdn.rebrickable.com/media/sets/fig-009002.jpg,0
fig-009003,"Man, Red Jacket with Zipper and Pockets, Red Legs, Red Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-009003.jpg,0
fig-009004,"Man, Plain Black, Red Cap, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-009004.jpg,0
fig-009005,"Man, White Jacket with Zipper, Blue Legs, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-009005.jpg,6
fig-009006,"Man, White Shirt with Airplane, White Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-009006.jpg,0
fig-009007,"Woman, Orange Shirt with Green Vest with Wrench, Brown Hair, Yellow Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-009007.jpg,8
fig-009008,"Man, Green Jacket, Black Legs, Green Cap, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-009008.jpg,3
fig-009009,"Man, Red Jacket with Stars, Blue Legs, Blue Helmet with Stars and Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-009009.jpg,6
fig-009010,"Ground Crew, Blue Jumpsuit with Plane and ID Badge, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-009010.jpg,6
fig-009011,"Pilot, Black Suit with Tie and Airplane Badge, Black Hat (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-009011.jpg,3
fig-009012,"Man, Open Blue Jacket with Zipper, Black Legs, Black Hair, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-009012.jpg,3
fig-009013,"Man, Green Jacket, Blue Legs, Blue Cap, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-009013.jpg,6
fig-009014,"Man, Black Torso, Blue Legs, White Cap, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-009014.jpg,0
fig-009015,"Ground Crew, Blue Jumpsuit with Plane and ID Badge, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009015.jpg,3
fig-009016,"Man, Open Black Jacket over Red Shirt, Black Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009016.jpg,3
fig-009017,"Woman, Blue and Red Jogging Suit, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009017.jpg,3
fig-009018,"Man, Blue and White Striped Tank Top, Red Cap, Moustache",4,https://cdn.rebrickable.com/media/sets/fig-009018.jpg,0
fig-009019,"Man, Brown Jacket, Blue Legs, White Helmet with Visor, Blue Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-009019.jpg,6
fig-009020,"Ground Crew, Blue Jumpsuit with Plane and ID Badge, Red Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-009020.jpg,6
fig-009021,"Ground Crew, Blue Jumpsuit with Plane and ID Badge, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-009021.jpg,6
fig-009022,"Airline Worker, Woman, Blue Jacket with Plane Logo and White Scarf, White Legs, Black Hair, Pink Lips",4,https://cdn.rebrickable.com/media/sets/fig-009022.jpg,3
fig-009023,"Man, Blue and White Striped Tank Top, Light Gray Legs, Red Cap, Moustache",4,https://cdn.rebrickable.com/media/sets/fig-009023.jpg,0
fig-009024,"Man, White Shirt with Airplane, Red Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-009024.jpg,0
fig-009025,"Man, White Shirt with Airplane, Black Legs, Black Helmet",4,https://cdn.rebrickable.com/media/sets/fig-009025.jpg,3
fig-009026,"Man, White and Red Striped Shirt, White Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009026.jpg,0
fig-009027,"Woman, White Top with Red Necklace, Blue Legs, Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-009027.jpg,0
fig-009028,"Woman, White Top with Large Red Stripe and 2 Blue Stripes, Red Legs, Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-009028.jpg,0
fig-009029,"Man, White Vest with Truck, White Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-009029.jpg,0
fig-009030,"Chef, Black Jacket over Red Shirt, Light Gray Legs",4,https://cdn.rebrickable.com/media/sets/fig-009030.jpg,3
fig-009031,"Woman, Red Riding Jacket, Black Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009031.jpg,3
fig-009032,"Woman, White Shirt with Airplane, Red Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009032.jpg,0
fig-009033,"Man, White Shirt with Airplane, White Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009033.jpg,3
fig-009034,"Man, Blue Jacket with Zipper, Blue Legs, Red Helmet",4,https://cdn.rebrickable.com/media/sets/fig-009034.jpg,6
fig-009035,"Man, Blue Jacket with Tie and Three Buttons, Black Legs, Black Hair (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-009035.jpg,3
fig-009037,"Man, Black Vest over Blue Shirt, Light Gray Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009037.jpg,3
fig-009038,"Racer, White Jacket with Zipper, White Legs, Red Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-009038.jpg,0
fig-009039,"Man, White Jacket with Zipper, Blue Legs, Blue Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-009039.jpg,6
fig-009040,"Man, Plain Red, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-009040.jpg,0
fig-009041,"Pilot, Brown Jacket, Red Legs, Red Helmet with Stars and Visor, Blue Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-009041.jpg,0
fig-009042,"Pilot, Green Jacket, Black Legs, Blue Helmet with Stars and Visor, Blue Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-009042.jpg,6
fig-009043,"Woman, Blue and Light Gray Jogging Suit, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009043.jpg,3
fig-009044,"Man, Blue Torso, Red Legs, Red Cap (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-009044.jpg,0
fig-009045,"Man, Blue Jacket with Tie and Three Buttons, Black Legs, Black Hair (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-009045.jpg,3
fig-009046,"Woman, Red Halter Top, Blue Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-009046.jpg,0
fig-009047,"Man, Black Torso, White Legs, Black Helmet with Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-009047.jpg,3
